"","pond","treat","month","temp","taxon","abundance","mean.bodymass","max.bodymass","biomass"
"3322",16,"Cold","Oct",15.7,"AlgaeDesmidMicrasteriasunknown",46,0.00763737908886324,0.0110720851586486,0.0878298595219273
"3323",16,"Cold","Oct",15.7,"AlgaeDesmidPleurotaeniumunknown",45,0.424529509628997,0.742437889169257,4.77595698332622
"3324",16,"Cold","Oct",15.7,"AlgaeDesmidSpirogyraunknown",18,1.12778165624304,2.23391107805376,5.07501745309368
"3325",16,"Cold","Oct",15.7,"AlgaeDesmidStaurodesmusunknown",60,4.60641258820359e-05,5.45087269348853e-05,0.000690961888230539
"3326",16,"Cold","Oct",15.7,"AlgaeDiatomAmphoraunknown",121,0.00108856185446886,0.00108856185446886,0.032928996097683
"3327",16,"Cold","Oct",15.7,"AlgaeDiatomNaviculaunknown",86,0.00027341045244743,0.000512672316349114,0.00587832472761974
"3328",16,"Cold","Oct",15.7,"CiliateCinetochilidaeCinetochilummargaritaceum",1,0.00118544385951659,0.00118544385951659,0.000296360964879148
"3329",16,"Cold","Oct",15.7,"CiliateColepidaeColepshirtus",24,0.00548816601628052,0.00548816601628052,0.0329289960976831
"3330",16,"Cold","Oct",15.7,"CiliateHalteridaeHalteriagrandinella",6,0.00171117219860171,0.00177653294649319,0.00256675829790257
"3331",16,"Cold","Oct",15.7,"CiliateSpirofilidaeStichotrichasecunda",6,0.0147410828891359,0.0154978954391789,0.0221116243337038
"3332",16,"Cold","Oct",15.7,"CiliateSpirostomidaeSpirostomumloxodes",8,0.0800052645928894,0.0800052645928894,0.160010529185779
"3333",16,"Cold","Oct",15.7,"FlagellateFlagellateEuglenaunknown",9,0.0204649539046578,0.0251981910756681,0.0460461462854801
"3334",16,"Cold","Oct",15.7,"FlagellateFlagellateFlagellateunknown",37,0.00222982693070336,0.00588903899846511,0.0206258991090061
"3335",16,"Cold","Oct",15.7,"FlagellateFlagellatePeridiniumunknown",105,0.00396560701208578,0.00436585874432312,0.104097184067252
"3336",16,"Cold","Oct",15.7,"FlagellateFlagellateunknownunknown",290,0.000274777676650265,0.000604756585816035,0.0199213815571442
"3337",16,"Cold","Oct",15.7,"MeiofaunaGastrotrichaunknownunknown",5,0.045017370667085,0.0495143648294764,0.0562717133338562
"3338",16,"Cold","Oct",15.7,"MeiofaunaNematodaunknownunknown",12,0.498632640227484,0.999397752969319,1.49589792068245
"3339",16,"Cold","Oct",15.7,"MeiofaunaRotiferaunknownunknown",12,0.0251100713215971,0.0927135388530161,0.0753302139647914
"3340",16,"Cold","Oct",15.7,"MeiofaunaTurbellarianunknownunknown",2,1.76498776025745,2.97561531685021,0.882493880128727
"3341",16,"Cold","Sep",14,"AlgaeDesmidClosteriumcynthia",27,0.00866333967734332,0.0139722961586937,0.0584775428220674
"3342",16,"Cold","Sep",14,"AlgaeDesmidClosteriumdidymotocum",1,0.378639549795226,0.378639549795226,0.0946598874488065
"3343",16,"Cold","Sep",14,"AlgaeDesmidClosteriumparvulum",87,0.013805602940563,0.288979104407149,0.300271863957246
"3344",16,"Cold","Sep",14,"AlgaeDesmidCosmariumunknown",12,0.00767572513608238,0.0082542016884859,0.0230271754082471
"3345",16,"Cold","Sep",14,"AlgaeDesmidMicrasteriasunknown",61,0.00397583862303482,0.00609796224031169,0.060631539001281
"3346",16,"Cold","Sep",14,"AlgaeDesmidPediastrumunknown",3,0.00412684550257338,0.00426857356821818,0.00309513412693004
"3347",16,"Cold","Sep",14,"AlgaeDesmidPleurotaeniumunknown",48,0.361197145686354,0.644289281928195,4.33436574823625
"3348",16,"Cold","Sep",14,"AlgaeDesmidSpirogyraunknown",5,1.88782146292822,2.31662089473263,2.35977682866028
"3349",16,"Cold","Sep",14,"AlgaeDesmidStaurodesmusunknown",4,7.11193744919658e-05,7.11193744919658e-05,7.11193744919658e-05
"3350",16,"Cold","Sep",14,"AlgaeDiatomNaviculaunknown",34,0.000387447385979473,0.000387447385979473,0.00329330278082552
"3351",16,"Cold","Sep",14,"CiliateCinetochilidaeCinetochilummargaritaceum",2,0.000145443958888756,0.000154817685968905,7.27219794443782e-05
"3352",16,"Cold","Sep",14,"CiliateHalteridaeHalteriagrandinella",2,0.00104169321906812,0.00172859590779083,0.000520846609534059
"3353",16,"Cold","Sep",14,"CiliateOxytrichidaeOxytrichaunknown",1,0.00766528972521825,0.00766528972521825,0.00191632243130456
"3354",16,"Cold","Sep",14,"CiliateSpirofilidaeStichotrichasecunda",1,0.0362853951489621,0.0362853951489621,0.00907134878724052
"3355",16,"Cold","Sep",14,"CiliateStrombidiidaeStrombidiumhumile",4,0.00149516994494228,0.00172428197747868,0.00149516994494228
"3356",16,"Cold","Sep",14,"CiliateStrombilidiidaeStrombilidiumgyrans",2,0.000592661454099715,0.000604756585816035,0.000296330727049857
"3357",16,"Cold","Sep",14,"FlagellateFlagellatePeridiniumunknown",64,0.00397204816714356,0.00436585874432312,0.0635527706742969
"3358",16,"Cold","Sep",14,"FlagellateFlagellateunknownunknown",341,0.000697782153603897,0.00327826450039156,0.0594859285947322
"3359",16,"Cold","Sep",14,"MeiofaunaNematodaunknownunknown",2,0.0382720406919207,0.0384504237261835,0.0191360203459603
"3360",17,"Warm","Apr",14.9,"AlgaeDesmidClosteriumcynthia",42,0.00291381399151539,0.00387640908086934,0.0305950469109116
"3361",17,"Warm","Apr",14.9,"AlgaeDesmidClosteriumparvulum",4,0.00440765750367944,0.00464646580014176,0.00440765750367944
"3362",17,"Warm","Apr",14.9,"AlgaeDesmidCosmariumunknown",9,0.00759589502691546,0.0085062239163483,0.0170907638105598
"3363",17,"Warm","Apr",14.9,"AlgaeDesmidSpirogyraunknown",54,0.597592536675098,0.953902721360493,8.06749924511383
"3364",17,"Warm","Apr",14.9,"AlgaeDesmidStaurodesmusunknown",4,3.76259389141877e-05,4.64453057906715e-05,3.76259389141877e-05
"3365",17,"Warm","Apr",14.9,"AlgaeDesmidXanthidiumunknown",22,0.000897227866290957,0.00141916212138163,0.00493475326460026
"3366",17,"Warm","Apr",14.9,"AlgaeDiatomNaviculaunknown",39,0.00052686393756293,0.00052686393756293,0.00513692339123857
"3367",17,"Warm","Apr",14.9,"CiliateAspidiscidaeAspidiscacostata",2,0.000966259914264003,0.00108485268074253,0.000483129957132001
"3368",17,"Warm","Apr",14.9,"CiliateColepidaeColepshirtus",4,0.00557012061293502,0.00581598440289853,0.00557012061293502
"3369",17,"Warm","Apr",14.9,"CiliateLoxodidaeLoxodesrostrum",1,0.000435424741787545,0.000435424741787545,0.000108856185446886
"3370",17,"Warm","Apr",14.9,"CiliateStrombidiidaeStrombidiumhumile",3,0.00241778995202203,0.0050799553208547,0.00181334246401652
"3371",17,"Warm","Apr",14.9,"FlagellateFlagellatePeridiniumunknown",83,0.00309439296413653,0.00335631841706755,0.0642086540058331
"3372",17,"Warm","Apr",14.9,"FlagellateFlagellateunknownunknown",45,0.000124181005310791,0.000557343669488058,0.0013970363097464
"3373",17,"Warm","Apr",14.9,"MeiofaunaGastrotrichaunknownunknown",3,0.0393585665325506,0.0426192124577421,0.029518924899413
"3374",17,"Warm","Apr",14.9,"MeiofaunaNematodaunknownunknown",2,0.171347699314543,0.197553818033238,0.0856738496572715
"3375",17,"Warm","Apr",14.9,"MeiofaunaRotiferaKeratellavalga",2,0.0421107129618351,0.0464453057906715,0.0210553564809175
"3376",17,"Warm","Apr",14.9,"MeiofaunaRotiferaunknownunknown",3,0.0737947235543692,0.0807731038713471,0.0553460426657769
"3377",17,"Warm","Apr",14.9,"MeiofaunaTurbellarianunknownunknown",1,2.41902634326414,2.41902634326414,0.604756585816035
"3378",17,"Warm","Aug",22.6,"AlgaeDesmidClosteriumparvulum",22,0.00627055976990359,0.00693151840109479,0.0344880787344697
"3379",17,"Warm","Aug",22.6,"AlgaeDesmidCosmariumunknown",38,0.00692437779370375,0.0100104148136957,0.0657815890401856
"3380",17,"Warm","Aug",22.6,"AlgaeDesmidPleurotaeniumunknown",47,0.114274897918179,0.163123009747445,1.34273005053861
"3381",17,"Warm","Aug",22.6,"AlgaeDesmidSpirogyraunknown",37,0.904066945295254,1.49317594152752,8.3626192439811
"3382",17,"Warm","Aug",22.6,"AlgaeDesmidStaurodesmusunknown",36,3.91951779860034e-05,4.39053281302442e-05,0.000352756601874031
"3383",17,"Warm","Aug",22.6,"AlgaeDiatomAmphoraunknown",19,0.00172859590779083,0.00172859590779083,0.00821083056200644
"3384",17,"Warm","Aug",22.6,"CiliateCinetochilidaeCinetochilummargaritaceum",1,0.000154212929383089,0.000154212929383089,3.85532323457722e-05
"3385",17,"Warm","Aug",22.6,"CiliateColepidaeColepshirtus",3,0.0028030064581516,0.00293899605574877,0.0021022548436137
"3386",17,"Warm","Aug",22.6,"CiliateCyclidiidaeCyclidiumglaucoma",2,0.00112668167792814,0.00120108689653637,0.000563340838964068
"3387",17,"Warm","Aug",22.6,"CiliateHalteridaeHalteriagrandinella",6,0.00155583039025843,0.00172859590779083,0.00233374558538765
"3388",17,"Warm","Aug",22.6,"CiliateLitonotidaeAcineriauncinata",3,0.00516741656219894,0.00550159161248564,0.0038755624216492
"3389",17,"Warm","Aug",22.6,"CiliateLoxodidaeLoxodesmagnus",2,0.0460797909102043,0.0462638788149267,0.0230398954551021
"3390",17,"Warm","Aug",22.6,"CiliateLoxodidaeLoxodesrostrum",1,0.0141667858766921,0.0141667858766921,0.00354169646917303
"3391",17,"Warm","Aug",22.6,"CiliateSpirofilidaeStichotrichasecunda",2,0.00878136800434174,0.00885424117293257,0.00439068400217087
"3392",17,"Warm","Aug",22.6,"CiliateStrombilidiidaeStrombilidiumgyrans",1,0.00172859590779083,0.00172859590779083,0.000432148976947708
"3393",17,"Warm","Aug",22.6,"FlagellateFlagellatePeridiniumunknown",57,0.00304935531329332,0.00335631841706755,0.0434533132144298
"3394",17,"Warm","Aug",22.6,"FlagellateFlagellateunknownunknown",78,4.84386108311521e-05,0.000322536845768552,0.000944552911207467
"3395",17,"Warm","Aug",22.6,"MeiofaunaCladoceraDaphniaunknown",1,1.52428897454932,1.52428897454932,0.38107224363733
"3396",17,"Warm","Aug",22.6,"MeiofaunaNematodaunknownunknown",1,0.0399139346638583,0.0399139346638583,0.00997848366596457
"3397",17,"Warm","Aug",22.6,"MeiofaunaRotiferaKeratellavalga",1,0.0445564493876394,0.0445564493876394,0.0111391123469098
"3398",17,"Warm","Aug",22.6,"MeiofaunaRotiferaunknownunknown",6,0.012261070203951,0.0435878309226907,0.0183916053059265
"3399",17,"Warm","Dec",2.5,"AlgaeChlorophytaScenedesmusunknown",4,0.00241592192612362,0.00257577925030766,0.00241592192612362
"3400",17,"Warm","Dec",2.5,"AlgaeDesmidCosmariumunknown",10,0.00434989317045758,0.00434989317045758,0.0108747329261439
"3401",17,"Warm","Dec",2.5,"AlgaeDesmidMicrasteriasunknown",1,1.29587402477083,1.29587402477083,0.323968506192708
"3402",17,"Warm","Dec",2.5,"AlgaeDesmidPeniumunknown",3,0.00052686393756293,0.00052686393756293,0.000395147953172198
"3403",17,"Warm","Dec",2.5,"AlgaeDesmidPleurotaeniumunknown",37,0.0977151627806436,0.273743471740686,0.903865255720953
"3404",17,"Warm","Dec",2.5,"AlgaeDesmidSpirogyraunknown",24,0.972150575250642,1.44734446367145,5.83290345150385
"3405",17,"Warm","Dec",2.5,"AlgaeDesmidStaurodesmusunknown",14,2.92702187534961e-05,2.92702187534961e-05,0.000102445765637236
"3406",17,"Warm","Dec",2.5,"AlgaeDesmidXanthidiumunknown",18,0.000922011890735127,0.000922011890735127,0.00414905350830807
"3407",17,"Warm","Dec",2.5,"CiliateAspidiscidaeAspidiscacostata",1,0.000681359086686066,0.000681359086686066,0.000170339771671516
"3408",17,"Warm","Dec",2.5,"CiliateHalteridaeHalteriagrandinella",1,0.00172859590779083,0.00172859590779083,0.000432148976947708
"3409",17,"Warm","Dec",2.5,"CiliateSpirostomidaeSpirostomumloxodes",1,0.459026577062188,0.459026577062188,0.114756644265547
"3410",17,"Warm","Dec",2.5,"CiliateStrobilidiidaeStrombilidiumspiralis",1,0.00100982254699562,0.00100982254699562,0.000252455636748905
"3411",17,"Warm","Dec",2.5,"FlagellateFlagellateEuglenaunknown",2,0.00487740218171205,0.00886976325863519,0.00243870109085602
"3412",17,"Warm","Dec",2.5,"FlagellateFlagellateFlagellateunknown",7,0.000128859229471068,0.000355596872459829,0.000225503651574369
"3413",17,"Warm","Dec",2.5,"FlagellateFlagellatePeridiniumunknown",16,0.00316943603295486,0.00367389625883241,0.0126777441318194
"3414",17,"Warm","Dec",2.5,"FlagellateFlagellateunknownunknown",3,8.35907991950164e-05,0.000136070231808608,6.26930993962623e-05
"3415",17,"Warm","Feb",12.4,"CiliateHalteridaeHalteriagrandinella",5,0.0016506790692743,0.00177653294649319,0.00206334883659287
"3416",17,"Warm","Feb",12.4,"FlagellateFlagellatePeridiniumunknown",141,0.0033563907506984,0.00383899480676019,0.118312773962119
"3417",17,"Warm","Feb",12.4,"FlagellateFlagellateunknownunknown",300,6.71288973234372e-05,0.000136070231808608,0.00503466729925779
"3418",17,"Warm","Feb",12.4,"MeiofaunaCladoceraDaphniaunknown",2,1.45999060927167,1.48165363524929,0.729995304635833
"3419",17,"Warm","Feb",13,"AlgaeDesmidClosteriumcynthia",4,0.00267966635247442,0.00335676190523049,0.00267966635247442
"3420",17,"Warm","Feb",13,"AlgaeDesmidClosteriumparvulum",10,0.00488088557964634,0.00697711704766532,0.0122022139491159
"3421",17,"Warm","Feb",13,"AlgaeDesmidCosmariumunknown",7,0.00494908599568411,0.00656076229688384,0.00866090049244719
"3422",17,"Warm","Feb",13,"AlgaeDesmidNetriumunknown",4,0.00344184107757837,0.00398268497155008,0.00344184107757837
"3423",17,"Warm","Feb",13,"AlgaeDesmidSpirogyraunknown",18,0.928763435816123,1.84616796610382,4.17943546117255
"3424",17,"Warm","Feb",13,"AlgaeDesmidStaurodesmusunknown",4,3.13969460802825e-05,3.90269583379948e-05,3.13969460802825e-05
"3425",17,"Warm","Feb",13,"AlgaeDiatomAmphoraunknown",42,0.00120108689653637,0.00120108689653637,0.0126114124136319
"3426",17,"Warm","Feb",13,"AlgaeDiatomNaviculaunknown",27,0.000439053281302442,0.000439053281302442,0.00296360964879148
"3427",17,"Warm","Jan",12.4,"AlgaeDesmidClosteriumparvulum",46,0.00475979543140605,0.00682971770914909,0.0547376474611695
"3428",17,"Warm","Jan",12.4,"AlgaeDesmidSpirogyraunknown",12,0.683809953463574,0.946014115186686,2.05142986039072
"3429",17,"Warm","Jan",12.4,"AlgaeDiatomNaviculaunknown",30,0.00176320142353475,0.00474177543806637,0.0132240106765106
"3430",17,"Warm","Jan",12.4,"CiliateHalteridaeHalteriagrandinella",5,0.00164385741498629,0.00177798436229914,0.00205482176873286
"3431",17,"Warm","Jan",12.4,"FlagellateFlagellatePeridiniumunknown",34,0.00345068178880494,0.00383899480676019,0.029330795204842
"3432",17,"Warm","Jan",12.4,"FlagellateFlagellateunknownunknown",44,6.73259013627561e-05,0.000126998883021367,0.000740584914990317
"3433",17,"Warm","Jan",12.4,"MeiofaunaCladoceraDaphniaunknown",2,1.56141195756964,1.64117027988998,0.780705978784818
"3434",17,"Warm","Jan",13.4,"MeiofaunaRotiferaKeratellavalga",1,0.0532740155721776,0.0532740155721776,0.0133185038930444
"3435",17,"Warm","Jul",22.6,"AlgaeDesmidClosteriumparvulum",1,0.000323302870777252,0.000323302870777252,8.0825717694313e-05
"3436",17,"Warm","Jul",22.6,"AlgaeDesmidCosmariumunknown",22,0.00653444866588322,0.00766528972521825,0.0359394676623577
"3437",17,"Warm","Jul",22.6,"AlgaeDesmidPleurotaeniumunknown",17,0.0615468793374234,0.104420658743877,0.261574237184049
"3438",17,"Warm","Jul",22.6,"AlgaeDesmidSpirogyraunknown",37,0.919990263565046,2.06423581291873,8.50990993797668
"3439",17,"Warm","Jul",22.6,"AlgaeDesmidStaurodesmusunknown",118,3.82636211363426e-05,5.22509690145054e-05,0.00112877682352211
"3440",17,"Warm","Jul",22.6,"AlgaeDiatomAmphoraunknown",59,0.00172859590779083,0.00172859590779083,0.0254967896399147
"3441",17,"Warm","Jul",22.6,"CiliateCinetochilidaeCinetochilummargaritaceum",1,0.000322536845768552,0.000322536845768552,8.0634211442138e-05
"3442",17,"Warm","Jul",22.6,"CiliateColepidaeColepshirtus",3,0.00494889784919074,0.00536620677147429,0.00371167338689306
"3443",17,"Warm","Jul",22.6,"CiliateCyclidiidaeCyclidiumglaucoma",2,0.00102725969521998,0.00120108689653637,0.00051362984760999
"3444",17,"Warm","Jul",22.6,"CiliateHalteridaeHalteriagrandinella",6,0.00122430282991408,0.00153801694904734,0.00183645424487112
"3445",17,"Warm","Jul",22.6,"CiliateLitonotidaeAcineriauncinata",3,0.00250238867886007,0.00260912149673898,0.00187679150914505
"3446",17,"Warm","Jul",22.6,"CiliateLoxodidaeLoxodesrostrum",3,0.014285815411816,0.0147570686215543,0.010714361558862
"3447",17,"Warm","Jul",22.6,"CiliateSpirofilidaeStichotrichasecunda",2,0.00841821167455921,0.00870849483575091,0.0042091058372796
"3448",17,"Warm","Jul",22.6,"CiliateStrombilidiidaeStrombilidiumgyrans",4,0.000863955258496788,0.000968618464948683,0.000863955258496788
"3449",17,"Warm","Jul",22.6,"FlagellateFlagellatePeridiniumunknown",57,0.00304222548512846,0.00343437233374354,0.0433517131630805
"3450",17,"Warm","Jul",22.6,"FlagellateFlagellateunknownunknown",77,7.13279379811767e-05,0.000322536845768552,0.00137306280613765
"3451",17,"Warm","Jul",22.6,"MeiofaunaCladoceraDaphniaunknown",1,1.52428897454932,1.52428897454932,0.38107224363733
"3452",17,"Warm","Jul",22.6,"MeiofaunaNematodaunknownunknown",1,0.0399139346638583,0.0399139346638583,0.00997848366596457
"3453",17,"Warm","Jul",22.6,"MeiofaunaRotiferaKeratellavalga",1,0.0445564493876394,0.0445564493876394,0.0111391123469098
"3454",17,"Warm","Jul",22.6,"MeiofaunaRotiferaunknownunknown",6,0.0119897428019658,0.0435878309226907,0.0179846142029487
"3455",17,"Warm","Jun",22.6,"AlgaeDesmidClosteriumcynthia",17,0.00268110219121681,0.0030194286816623,0.0113946843126714
"3456",17,"Warm","Jun",22.6,"AlgaeDesmidCosmariumunknown",22,0.00604531543062283,0.00693583233140695,0.0332492348684256
"3457",17,"Warm","Jun",22.6,"AlgaeDesmidPleurotaeniumunknown",77,0.0669354558501875,0.0870849483575091,1.28850752511611
"3458",17,"Warm","Jun",22.6,"AlgaeDesmidSpirogyraunknown",30,0.758485832561668,1.18251764398336,5.68864374421251
"3459",17,"Warm","Jun",22.6,"AlgaeDesmidStaurodesmusunknown",14,3.11680025156521e-05,3.90269583379948e-05,0.000109088008804783
"3460",17,"Warm","Jun",22.6,"AlgaeDiatomAmphoraunknown",8,0.00139378250333022,0.00144887582829806,0.00278756500666043
"3461",17,"Warm","Jun",22.6,"CiliateCinetochilidaeCinetochilummargaritaceum",1,0.00037337671608282,0.00037337671608282,9.3344179020705e-05
"3462",17,"Warm","Jun",22.6,"CiliateColepidaeColepshirtus",3,0.00260507634713164,0.00285747486798077,0.00195380726034873
"3463",17,"Warm","Jun",22.6,"CiliateCyclidiidaeCyclidiumglaucoma",2,0.000679746402457224,0.000705388081695824,0.000339873201228612
"3464",17,"Warm","Jun",22.6,"CiliateHalteridaeHalteriagrandinella",7,0.00121532459444243,0.00149141037483378,0.00212681804027426
"3465",17,"Warm","Jun",22.6,"CiliateLitonotidaeAcineriauncinata",3,0.00283556924053899,0.0036514799480515,0.00212667693040424
"3466",17,"Warm","Jun",22.6,"CiliateLoxodidaeLoxodesrostrum",3,0.0150074244090469,0.0190498324532051,0.0112555683067852
"3467",17,"Warm","Jun",22.6,"CiliateSpirofilidaeStichotrichasecunda",2,0.00892169169080392,0.00913488854585693,0.00446084584540196
"3468",17,"Warm","Jun",22.6,"CiliateStrombilidiidaeStrombilidiumgyrans",3,0.00172859590779083,0.00172859590779083,0.00129644693084312
"3469",17,"Warm","Jun",22.6,"FlagellateFlagellatePeridiniumunknown",38,0.00298762468788002,0.00383718053700274,0.0283824345348602
"3470",17,"Warm","Jun",22.6,"FlagellateFlagellateunknownunknown",77,9.08789270303642e-05,0.00037337671608282,0.00174941934533451
"3471",17,"Warm","Jun",22.6,"MeiofaunaCladoceraDaphniaunknown",1,1.52428897454932,1.52428897454932,0.38107224363733
"3472",17,"Warm","Jun",22.6,"MeiofaunaNematodaunknownunknown",1,0.0399139346638583,0.0399139346638583,0.00997848366596457
"3473",17,"Warm","Jun",22.6,"MeiofaunaRotiferaKeratellavalga",1,0.0445564493876394,0.0445564493876394,0.0111391123469098
"3474",17,"Warm","Jun",22.6,"MeiofaunaRotiferaunknownunknown",5,0.0135748420670742,0.0435878309226907,0.0169685525838428
"3475",17,"Warm","Mar",13.4,"CiliateHalteridaeHalteriagrandinella",4,0.00131302734057091,0.00140497050016781,0.00131302734057091
"3476",17,"Warm","Mar",13.4,"FlagellateFlagellatePeridiniumunknown",35,0.00313853117154887,0.00359225411974725,0.0274621477510526
"3477",17,"Warm","Mar",13.4,"FlagellateFlagellateunknownunknown",44,5.90709739663672e-05,0.000110630138098613,0.000649780713630039
"3478",17,"Warm","Mar",13.4,"MeiofaunaCladoceraDaphniaunknown",2,2.26826355020314,3.05487346515698,1.13413177510157
"3479",17,"Warm","Mar",14,"AlgaeChlorophytaScenedesmusunknown",20,0.000740759622448441,0.00245289271206984,0.00370379811224221
"3480",17,"Warm","Mar",14,"AlgaeDesmidClosteriumcynthia",20,0.00248378166261804,0.00312925247764649,0.0124189083130902
"3481",17,"Warm","Mar",14,"AlgaeDesmidCosmariumunknown",16,0.00555493618299282,0.00912105977859461,0.0222197447319713
"3482",17,"Warm","Mar",14,"AlgaeDesmidScenedesmusunknown",3,0.00306788984273902,0.00414661432341195,0.00230091738205427
"3483",17,"Warm","Mar",14,"AlgaeDesmidSpirogyraunknown",38,0.789036086911201,1.24164352618253,7.49584282565641
"3484",17,"Warm","Mar",14,"AlgaeDesmidXanthidiumunknown",8,0.00117778360942959,0.00146302713240615,0.00235556721885918
"3485",17,"Warm","Mar",14,"AlgaeDiatomAmphoraunknown",50,0.00144887582829806,0.00144887582829806,0.0181109478537257
"3486",17,"Warm","Mar",14,"AlgaeDiatomCymbellaunknown",22,0.000232226528953358,0.000232226528953358,0.00127724590924347
"3487",17,"Warm","Mar",14,"AlgaeDiatomNaviculaunknown",31,0.000234605238190901,0.000234605238190901,0.00181819059597948
"3488",17,"Warm","Mar",14,"AlgaeDiatomNeidiumunknown",43,0.000142238748983932,0.000142238748983932,0.00152906655157727
"3489",17,"Warm","May",19.5,"AlgaeDesmidClosteriumcynthia",100,0.00260092979389475,0.00382464191712349,0.0650232448473687
"3490",17,"Warm","May",19.5,"AlgaeDesmidCosmariumunknown",33,0.00639874984013944,0.00743124892650744,0.0527896861811504
"3491",17,"Warm","May",19.5,"AlgaeDesmidMicrasteriasunknown",51,0.00149018620089644,0.0019794086224816,0.0189998740614295
"3492",17,"Warm","May",19.5,"AlgaeDesmidPleurotaeniumunknown",143,0.067399185032787,0.145141580595848,2.40952086492213
"3493",17,"Warm","May",19.5,"AlgaeDesmidSpirogyraunknown",148,1.00461398743789,1.87856602623626,37.1707175352021
"3494",17,"Warm","May",19.5,"AlgaeDesmidStaurodesmusunknown",102,2.72397027017259e-05,3.41485885457455e-05,0.00069461241889401
"3495",17,"Warm","May",19.5,"AlgaeDiatomAmphoraunknown",44,0.00123983163513431,0.00123983163513431,0.0136381479864774
"3496",17,"Warm","May",19.5,"CiliateAspidiscidaeAspidiscacostata",1,0.00172859590779083,0.00172859590779083,0.000432148976947708
"3497",17,"Warm","May",19.5,"CiliateColepidaeColepshirtus",4,0.00495055757004293,0.00548816601628052,0.00495055757004293
"3498",17,"Warm","May",19.5,"CiliateHalteriidaeHalteriagrandinella",5,0.00136291169547959,0.0015846235232609,0.00170363961934949
"3499",17,"Warm","May",19.5,"CiliateLoxodidaeLoxodesrostrum",16,0.0195070418711173,0.0224026029649692,0.0780281674844691
"3500",17,"Warm","May",19.5,"CiliateStrombidiidaeStrombidiumhumile",6,0.00118500037135366,0.00172428197747868,0.00177750055703049
"3501",17,"Warm","May",19.5,"FlagellateFlagellatePeridiniumunknown",260,0.00307659589411382,0.00320549212456503,0.199978733117398
"3502",17,"Warm","May",19.5,"FlagellateFlagellateunknownunknown",369,0.00014016657774068,0.000629954776891703,0.0129303667965778
"3503",17,"Warm","May",19.5,"MeiofaunaGastrotrichaunknownunknown",3,0.029146364604721,0.0480781485723748,0.0218597734535407
"3504",17,"Warm","May",19.5,"MeiofaunaNematodaunknownunknown",1,0.163157279287308,0.163157279287308,0.040789319821827
"3505",17,"Warm","May",19.5,"MeiofaunaRotiferaKeratellavalga",1,0.0412847162583747,0.0412847162583747,0.0103211790645937
"3506",17,"Warm","May",19.5,"MeiofaunaRotiferaunknownunknown",6,0.00440221805416591,0.00480063841241913,0.00660332708124886
"3507",17,"Warm","May",19.5,"MeiofaunaTurbellarianunknownunknown",2,2.09862737250211,2.14108235322969,1.04931368625105
"3508",17,"Warm","Nov",13,"AlgaeDesmidClosteriumparvulum",5,0.00362604791776265,0.00474177543806637,0.00453255989720331
"3509",17,"Warm","Nov",13,"AlgaeDesmidMicrasteriasunknown",3,0.00580517941856528,0.00624108796562148,0.00435388456392396
"3510",17,"Warm","Nov",13,"AlgaeDesmidPediastrumunknown",1,0.00766528972521825,0.00766528972521825,0.00191632243130456
"3511",17,"Warm","Nov",13,"AlgaeDesmidPleurotaeniumunknown",13,0.256082991561155,0.832465018633867,0.832269722573754
"3512",17,"Warm","Nov",13,"AlgaeDesmidSpirogyraunknown",10,1.14631932975104,2.49514052334968,2.86579832437761
"3513",17,"Warm","Nov",13,"CiliateHalteridaeHalteriagrandinella",5,0.00151303647034256,0.00167920745328252,0.0018912955879282
"3514",17,"Warm","Nov",13,"CiliateLoxodidaeLoxodesmagnus",2,0.0954478248044661,0.118324859311008,0.047723912402233
"3515",17,"Warm","Nov",13,"CiliateLoxodidaeLoxodesrostrum",8,0.017810005857709,0.0195186397585297,0.035620011715418
"3516",17,"Warm","Nov",13,"CiliateStrombilidiidaeStrombilidiumgyrans",4,0.000513992701561479,0.000604756585816035,0.000513992701561479
"3517",17,"Warm","Nov",13,"FlagellateFlagellatePeridiniumunknown",25,0.00320673066605278,0.00351061198066208,0.0200420666628299
"3518",17,"Warm","Nov",13,"FlagellateFlagellateunknownunknown",163,0.000121091241236004,0.00172859590779083,0.00493446808036714
"3519",17,"Warm","Nov",13,"MeiofaunaGastrotrichaunknownunknown",1,0.0141109870023742,0.0141109870023742,0.00352774675059355
"3520",17,"Warm","Nov",13,"MeiofaunaNematodaunknownunknown",6,0.21102197566296,0.425599503440427,0.316532963494441
"3521",17,"Warm","Nov",13,"MeiofaunaRotiferaunknownunknown",1,0.116672261147501,0.116672261147501,0.0291680652868752
"3522",17,"Warm","Oct",19.2,"AlgaeDesmidClosteriumacerosum",11,0.160460808948429,0.172752750448923,0.441267224608179
"3523",17,"Warm","Oct",19.2,"AlgaeDesmidClosteriumcynthia",59,0.00263068975805473,0.00357822376695632,0.0388026739313073
"3524",17,"Warm","Oct",19.2,"AlgaeDesmidClosteriumparvulum",7,0.00442533223484823,0.00464646580014176,0.0077443314109844
"3525",17,"Warm","Oct",19.2,"AlgaeDesmidCosmariumunknown",10,0.00724001279894069,0.00882968805554844,0.0181000319973517
"3526",17,"Warm","Oct",19.2,"AlgaeDesmidMicrasteriasunknown",46,0.00559737979692597,0.0106780257673308,0.0643698676646487
"3527",17,"Warm","Oct",19.2,"AlgaeDesmidPleurotaeniumunknown",42,0.216932734830181,0.433408886501492,2.2777937157169
